departamento,provincia,municipio,codigo,tipo,nacion_pueblo,casos,porcentaje_indigena_sobre_indigena,poblacion,porcentaje_indigena_poblacion_total,año
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,CAVINEÑO,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,CAYUBABA,72,0.55,18439,0.39,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,CHACOBO,2,0.02,18439,0.011,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,CHIQUITANO,24,0.18,18439,0.13,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,GUARAYO,21,0.16,18439,0.114,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,GUARANI,29,0.22,18439,0.157,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,ITONOMA,21,0.16,18439,0.114,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,JOAQUINIANO,43,0.33,18439,0.233,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,MACHINERI,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,MAROPA,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,REYESANO,9,0.07,18439,0.049,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,MOJEÑO,1262,9.72,18439,6.844,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,IGNACIANO,39,0.3,18439,0.212,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,TRINITARIO,162,1.25,18439,0.879,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,MOVIMA,10092,77.74,18439,54.732,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,URUS,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,SIRIONÓ,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,TACANA,6,0.05,18439,0.033,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,TSIMANE CHIMAN,476,3.67,18439,2.581,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,YURACARÉ,72,0.55,18439,0.39,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,B ,MOJEÑO,4,0.03,18439,0.022,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,C ,YAPACANÍ,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,C ,ORIGINARIO,1,0.01,18439,0.005,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,C ,CAMPESINO,198,1.53,18439,1.074,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,C ,INDÍGENA,193,1.49,18439,1.047,2012
BENI,YACUMA,SANTA ANA DE YACUMA,080401,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,2,0.02,18439,0.011,2012
BENI,YACUMA,EXALTACIÓN,080402,A ,AYMARA,24,0.66,6362,0.377,2012
BENI,YACUMA,EXALTACIÓN,080402,A ,QUECHUA,9,0.25,6362,0.141,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,AFROBOLIVIANO,17,0.46,6362,0.267,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,AYOREO,1,0.03,6362,0.016,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,BAURE,8,0.22,6362,0.126,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,CANICHANA,6,0.16,6362,0.094,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,CAYUBABA,1767,48.25,6362,27.774,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,CHACOBO,165,4.51,6362,2.594,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,CHIQUITANO,5,0.14,6362,0.079,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,GUARAYO,25,0.68,6362,0.393,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,ITONOMA,24,0.66,6362,0.377,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,JOAQUINIANO,67,1.83,6362,1.053,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,MAROPA,1,0.03,6362,0.016,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,REYESANO,1,0.03,6362,0.016,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,MOJEÑO,70,1.91,6362,1.1,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,LORETANO,1,0.03,6362,0.016,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,TRINITARIO,20,0.55,6362,0.314,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,MOVIMA,1312,35.83,6362,20.622,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,TACANA,32,0.87,6362,0.503,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,TSIMANE CHIMAN,5,0.14,6362,0.079,2012
BENI,YACUMA,EXALTACIÓN,080402,B ,YURACARÉ,2,0.05,6362,0.031,2012
BENI,YACUMA,EXALTACIÓN,080402,C ,ORIGINARIO,1,0.03,6362,0.016,2012
BENI,YACUMA,EXALTACIÓN,080402,C ,CAMPESINO,77,2.1,6362,1.21,2012
BENI,YACUMA,EXALTACIÓN,080402,C ,INDÍGENA,21,0.57,6362,0.33,2012
BENI,YACUMA,EXALTACIÓN,080402,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,1,0.03,6362,0.016,2012
BENI,MOXOS,SAN IGNACIO,080501,A ,AYMARA,208,1.27,21114,0.985,2012
BENI,MOXOS,SAN IGNACIO,080501,A ,QUECHUA,153,0.93,21114,0.725,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,AFROBOLIVIANO,8,0.05,21114,0.038,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,BAURE,18,0.11,21114,0.085,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,CANICHANA,16,0.1,21114,0.076,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,CAYUBABA,7,0.04,21114,0.033,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,CHACOBO,3,0.02,21114,0.014,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,CHIQUITANO,35,0.21,21114,0.166,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,ESSE EJJA,4,0.02,21114,0.019,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,GUARASUGWE,1,0.01,21114,0.005,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,GUARAYO,14,0.09,21114,0.066,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,GUARANI,13,0.08,21114,0.062,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,ITONOMA,45,0.27,21114,0.213,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,JOAQUINIANO,42,0.26,21114,0.199,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,LECO,4,0.02,21114,0.019,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,MAROPA,2,0.01,21114,0.009,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,REYESANO,8,0.05,21114,0.038,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,MOJEÑO,11522,70.23,21114,54.57,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,IGNACIANO,687,4.19,21114,3.254,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,JAVERIANO,1,0.01,21114,0.005,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,LORETANO,1,0.01,21114,0.005,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,TRINITARIO,991,6.04,21114,4.694,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,MOSETÉN,6,0.04,21114,0.028,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,MOVIMA,590,3.6,21114,2.794,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,SIRIONÓ,3,0.02,21114,0.014,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,TACANA,22,0.13,21114,0.104,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,TSIMANE CHIMAN,994,6.06,21114,4.708,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,WEENAYEK,1,0.01,21114,0.005,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,YURACARÉ,539,3.29,21114,2.553,2012
BENI,MOXOS,SAN IGNACIO,080501,B ,MOJEÑO,128,0.78,21114,0.606,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,CHICHAS,2,0.01,21114,0.009,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,ORIGINARIO,2,0.01,21114,0.009,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,INTERCULTURAL,3,0.02,21114,0.014,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,CAMPESINO,97,0.59,21114,0.459,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,INDÍGENA,236,1.44,21114,1.118,2012
BENI,MOXOS,SAN IGNACIO,080501,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,1,0.01,21114,0.005,2012
BENI,MARBÁN,LORETO,080601,A ,AYMARA,7,0.4,3828,0.183,2012
BENI,MARBÁN,LORETO,080601,A ,QUECHUA,7,0.4,3828,0.183,2012
BENI,MARBÁN,LORETO,080601,B ,AFROBOLIVIANO,21,1.19,3828,0.549,2012
BENI,MARBÁN,LORETO,080601,B ,CANICHANA,2,0.11,3828,0.052,2012
BENI,MARBÁN,LORETO,080601,B ,CAVINEÑO,1,0.06,3828,0.026,2012
BENI,MARBÁN,LORETO,080601,B ,CHIQUITANO,2,0.11,3828,0.052,2012
BENI,MARBÁN,LORETO,080601,B ,GUARAYO,3,0.17,3828,0.078,2012
BENI,MARBÁN,LORETO,080601,B ,GUARANI,8,0.45,3828,0.209,2012
BENI,MARBÁN,LORETO,080601,B ,ITONOMA,8,0.45,3828,0.209,2012
BENI,MARBÁN,LORETO,080601,B ,JOAQUINIANO,4,0.23,3828,0.104,2012
BENI,MARBÁN,LORETO,080601,B ,MOJEÑO,579,32.79,3828,15.125,2012
BENI,MARBÁN,LORETO,080601,B ,IGNACIANO,1,0.06,3828,0.026,2012
BENI,MARBÁN,LORETO,080601,B ,LORETANO,18,1.02,3828,0.47,2012
BENI,MARBÁN,LORETO,080601,B ,TRINITARIO,91,5.15,3828,2.377,2012
BENI,MARBÁN,LORETO,080601,B ,MOVIMA,21,1.19,3828,0.549,2012
BENI,MARBÁN,LORETO,080601,B ,SIRIONÓ,1,0.06,3828,0.026,2012
BENI,MARBÁN,LORETO,080601,B ,TACANA,2,0.11,3828,0.052,2012
BENI,MARBÁN,LORETO,080601,B ,TSIMANE CHIMAN,5,0.28,3828,0.131,2012
BENI,MARBÁN,LORETO,080601,B ,YURACARÉ,624,35.33,3828,16.301,2012
BENI,MARBÁN,LORETO,080601,B ,MOJEÑO,64,3.62,3828,1.672,2012
BENI,MARBÁN,LORETO,080601,C ,CAMPESINO,191,10.82,3828,4.99,2012
BENI,MARBÁN,LORETO,080601,C ,INDÍGENA,106,6,3828,2.769,2012
BENI,MARBÁN,SAN ANDRÉS,080602,A ,AYMARA,138,2.21,12503,1.104,2012
BENI,MARBÁN,SAN ANDRÉS,080602,A ,QUECHUA,1122,18,12503,8.974,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,AFROBOLIVIANO,117,1.88,12503,0.936,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,ARAONA,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,BAURE,29,0.47,12503,0.232,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,CANICHANA,31,0.5,12503,0.248,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,CAVINEÑO,4,0.06,12503,0.032,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,CAYUBABA,15,0.24,12503,0.12,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,CHIQUITANO,118,1.89,12503,0.944,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,ESSE EJJA,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,GUARASUGWE,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,GUARAYO,76,1.22,12503,0.608,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,GUARANI,85,1.36,12503,0.68,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,ITONOMA,81,1.3,12503,0.648,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,JOAQUINIANO,27,0.43,12503,0.216,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,MAROPA,3,0.05,12503,0.024,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,REYESANO,2,0.03,12503,0.016,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,MOJEÑO,2236,35.86,12503,17.884,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,IGNACIANO,23,0.37,12503,0.184,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,JAVERIANO,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,LORETANO,9,0.14,12503,0.072,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,TRINITARIO,658,10.55,12503,5.263,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,MOSETÉN,3,0.05,12503,0.024,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,MOVIMA,257,4.12,12503,2.056,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,SIRIONÓ,11,0.18,12503,0.088,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,TACANA,9,0.14,12503,0.072,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,TSIMANE CHIMAN,20,0.32,12503,0.16,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,YURACARÉ,15,0.24,12503,0.12,2012
BENI,MARBÁN,SAN ANDRÉS,080602,B ,MOJEÑO,2,0.03,12503,0.016,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,CHICHAS,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,HUARI,1,0.02,12503,0.008,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,ORIGINARIO,3,0.05,12503,0.024,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,INTERCULTURAL,42,0.67,12503,0.336,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,CAMPESINO,898,14.4,12503,7.182,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,INDÍGENA,194,3.11,12503,1.552,2012
BENI,MARBÁN,SAN ANDRÉS,080602,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,1,0.02,12503,0.008,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,A ,AYMARA,58,1.59,6917,0.839,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,A ,QUECHUA,79,2.16,6917,1.142,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,AFROBOLIVIANO,1,0.03,6917,0.014,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,BAURE,38,1.04,6917,0.549,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,CANICHANA,2,0.05,6917,0.029,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,CAVINEÑO,1,0.03,6917,0.014,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,CAYUBABA,11,0.3,6917,0.159,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,CHACOBO,3,0.08,6917,0.043,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,CHIQUITANO,20,0.55,6917,0.289,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,GUARASUGWE,1,0.03,6917,0.014,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,GUARAYO,7,0.19,6917,0.101,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,GUARANI,5,0.14,6917,0.072,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,ITONOMA,69,1.89,6917,0.998,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,JOAQUINIANO,2637,72.09,6917,38.123,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,KALLAWAYA,1,0.03,6917,0.014,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,MOJEÑO,140,3.83,6917,2.024,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,IGNACIANO,5,0.14,6917,0.072,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,TRINITARIO,41,1.12,6917,0.593,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,MORÉ,142,3.88,6917,2.053,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,MOVIMA,354,9.68,6917,5.118,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,URUS,2,0.05,6917,0.029,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,B ,TSIMANE CHIMAN,7,0.19,6917,0.101,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,C ,ORIGINARIO,2,0.05,6917,0.029,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,C ,CAMPESINO,19,0.52,6917,0.275,2012
BENI,MAMORÉ,SAN JOAQUÍN,080701,C ,INDÍGENA,13,0.36,6917,0.188,2012
BENI,MAMORÉ,SAN RAMÓN,080702,A ,AYMARA,30,1.22,4955,0.605,2012
BENI,MAMORÉ,SAN RAMÓN,080702,A ,QUECHUA,34,1.38,4955,0.686,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,AFROBOLIVIANO,2,0.08,4955,0.04,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,BAURE,6,0.24,4955,0.121,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,CANICHANA,7,0.28,4955,0.141,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,CAYUBABA,1,0.04,4955,0.02,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,CHIQUITANO,9,0.37,4955,0.182,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,GUARAYO,9,0.37,4955,0.182,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,GUARANI,10,0.41,4955,0.202,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,ITONOMA,1900,77.08,4955,38.345,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,JOAQUINIANO,52,2.11,4955,1.049,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,MOJEÑO,242,9.82,4955,4.884,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,IGNACIANO,1,0.04,4955,0.02,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,JAVERIANO,3,0.12,4955,0.061,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,LORETANO,2,0.08,4955,0.04,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,TRINITARIO,26,1.05,4955,0.525,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,MORÉ,6,0.24,4955,0.121,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,MOVIMA,68,2.76,4955,1.372,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,SIRIONÓ,3,0.12,4955,0.061,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,TACANA,1,0.04,4955,0.02,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,TSIMANE CHIMAN,7,0.28,4955,0.141,2012
BENI,MAMORÉ,SAN RAMÓN,080702,B ,YURACARÉ,1,0.04,4955,0.02,2012
BENI,MAMORÉ,SAN RAMÓN,080702,C ,ORIGINARIO,16,0.65,4955,0.323,2012
BENI,MAMORÉ,SAN RAMÓN,080702,C ,CAMPESINO,23,0.93,4955,0.464,2012
BENI,MAMORÉ,SAN RAMÓN,080702,C ,INDÍGENA,4,0.16,4955,0.081,2012
BENI,MAMORÉ,SAN RAMÓN,080702,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,2,0.08,4955,0.04,2012
BENI,MAMORÉ,PUERTO SILES,080703,A ,AYMARA,2,0.73,945,0.212,2012
BENI,MAMORÉ,PUERTO SILES,080703,A ,QUECHUA,5,1.83,945,0.529,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,CANICHANA,1,0.37,945,0.106,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,CAYUBABA,3,1.1,945,0.317,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,CHACOBO,3,1.1,945,0.317,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,GUARAYO,1,0.37,945,0.106,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,ITONOMA,8,2.93,945,0.847,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,JOAQUINIANO,157,57.51,945,16.614,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,MOJEÑO,17,6.23,945,1.799,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,TRINITARIO,4,1.47,945,0.423,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,MORÉ,1,0.37,945,0.106,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,MOVIMA,69,25.27,945,7.302,2012
BENI,MAMORÉ,PUERTO SILES,080703,B ,TACANA,1,0.37,945,0.106,2012
BENI,MAMORÉ,PUERTO SILES,080703,C ,CAMPESINO,1,0.37,945,0.106,2012
BENI,ITÉNEZ,MAGDALENA,080801,A ,AYMARA,61,1.25,11377,0.536,2012
BENI,ITÉNEZ,MAGDALENA,080801,A ,QUECHUA,29,0.6,11377,0.255,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,AFROBOLIVIANO,11,0.23,11377,0.097,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,AYOREO,1,0.02,11377,0.009,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,BAURE,47,0.97,11377,0.413,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,CANICHANA,1,0.02,11377,0.009,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,CAVINEÑO,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,CAYUBABA,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,CHIQUITANO,18,0.37,11377,0.158,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,GUARASUGWE,1,0.02,11377,0.009,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,GUARAYO,9,0.18,11377,0.079,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,GUARANI,5,0.1,11377,0.044,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,ITONOMA,3438,70.61,11377,30.219,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,JOAQUINIANO,45,0.92,11377,0.396,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,MOJEÑO,128,2.63,11377,1.125,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,IGNACIANO,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,TRINITARIO,33,0.68,11377,0.29,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,MORÉ,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,MOSETÉN,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,MOVIMA,46,0.94,11377,0.404,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,TACANA,3,0.06,11377,0.026,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,TSIMANE CHIMAN,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,B ,YURACARÉ,2,0.04,11377,0.018,2012
BENI,ITÉNEZ,MAGDALENA,080801,C ,HUARI,1,0.02,11377,0.009,2012
BENI,ITÉNEZ,MAGDALENA,080801,C ,TURCO,1,0.02,11377,0.009,2012
BENI,ITÉNEZ,MAGDALENA,080801,C ,ORIGINARIO,31,0.64,11377,0.272,2012
BENI,ITÉNEZ,MAGDALENA,080801,C ,CAMPESINO,676,13.88,11377,5.942,2012
BENI,ITÉNEZ,MAGDALENA,080801,C ,INDÍGENA,270,5.55,11377,2.373,2012
BENI,ITÉNEZ,BAURES,080802,A ,AYMARA,204,4.84,5965,3.42,2012
BENI,ITÉNEZ,BAURES,080802,A ,QUECHUA,578,13.72,5965,9.69,2012
BENI,ITÉNEZ,BAURES,080802,B ,AFROBOLIVIANO,14,0.33,5965,0.235,2012
BENI,ITÉNEZ,BAURES,080802,B ,AYOREO,3,0.07,5965,0.05,2012
BENI,ITÉNEZ,BAURES,080802,B ,BAURE,2158,51.21,5965,36.178,2012
BENI,ITÉNEZ,BAURES,080802,B ,CANICHANA,6,0.14,5965,0.101,2012
BENI,ITÉNEZ,BAURES,080802,B ,CAVINEÑO,2,0.05,5965,0.034,2012
BENI,ITÉNEZ,BAURES,080802,B ,CAYUBABA,5,0.12,5965,0.084,2012
BENI,ITÉNEZ,BAURES,080802,B ,CHACOBO,3,0.07,5965,0.05,2012
BENI,ITÉNEZ,BAURES,080802,B ,CHIQUITANO,519,12.32,5965,8.701,2012
BENI,ITÉNEZ,BAURES,080802,B ,URU CHIPAYAS,1,0.02,5965,0.017,2012
BENI,ITÉNEZ,BAURES,080802,B ,GUARASUGWE,68,1.61,5965,1.14,2012
BENI,ITÉNEZ,BAURES,080802,B ,GUARAYO,15,0.36,5965,0.251,2012
BENI,ITÉNEZ,BAURES,080802,B ,GUARANI,27,0.64,5965,0.453,2012
BENI,ITÉNEZ,BAURES,080802,B ,ITONOMA,172,4.08,5965,2.883,2012
BENI,ITÉNEZ,BAURES,080802,B ,JOAQUINIANO,9,0.21,5965,0.151,2012
BENI,ITÉNEZ,BAURES,080802,B ,LECO,1,0.02,5965,0.017,2012
BENI,ITÉNEZ,BAURES,080802,B ,MOJEÑO,80,1.9,5965,1.341,2012
BENI,ITÉNEZ,BAURES,080802,B ,TRINITARIO,3,0.07,5965,0.05,2012
BENI,ITÉNEZ,BAURES,080802,B ,MOVIMA,17,0.4,5965,0.285,2012
BENI,ITÉNEZ,BAURES,080802,B ,TSIMANE CHIMAN,3,0.07,5965,0.05,2012
BENI,ITÉNEZ,BAURES,080802,B ,YURACARÉ,4,0.09,5965,0.067,2012
BENI,ITÉNEZ,BAURES,080802,C ,CAMPESINO,271,6.43,5965,4.543,2012
BENI,ITÉNEZ,BAURES,080802,C ,INDÍGENA,50,1.19,5965,0.838,2012
BENI,ITÉNEZ,BAURES,080802,C ,INDÍGENA U ORIGINARIO NO ESPECIFICADO,1,0.02,5965,0.017,2012
BENI,ITÉNEZ,HUACARAJE,080803,A ,AYMARA,12,1.48,4111,0.292,2012
BENI,ITÉNEZ,HUACARAJE,080803,A ,QUECHUA,7,0.86,4111,0.17,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,AFROBOLIVIANO,1,0.12,4111,0.024,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,BAURE,28,3.44,4111,0.681,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,CANICHANA,7,0.86,4111,0.17,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,CHIQUITANO,5,0.62,4111,0.122,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,GUARAYO,3,0.37,4111,0.073,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,GUARANI,3,0.37,4111,0.073,2012
BENI,ITÉNEZ,HUACARAJE,080803,B ,ITONOMA,368,45.26,4111,8.952,2012
